0, 62828
1, 5
2, 47
3, 27
4, 67
5, 85
6, 47
7, 43
8, 44
9, 56
10, 34
11, 27
12, 36
13, 27
14, 26
15, 19
16, 20
17, 22
18, 13
19, 12
20, 9
21, 10
22, 9
23, 12
24, 19
25, 18
26, 19
27, 14
28, 11
29, 4
30, 14
31, 4
32, 7
33, 6
34, 4
35, 3
36, 3
37, 3
38, 7
39, 8
40, 4
41, 2
42, 1
43, 3
45, 3
46, 4
47, 3
48, 1
49, 4
50, 3
51, 1
52, 1
53, 3
54, 1
57, 1
58, 1
59, 1
60, 2
61, 2
62, 2
65, 2
68, 1
69, 1
70, 2
71, 1
74, 2
75, 1
76, 1
77, 2
78, 1
79, 1
81, 1
84, 1
85, 1
86, 1
89, 1
90, 1
103, 1
105, 1
134, 1
138, 1
141, 1
151, 1
173, 1
178, 1
203, 1
206, 1
263, 1
286, 1
425, 1
977, 1
1932, 1
avg, 0.133808
